ts,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base,taker_buy_quote,ignore
2023-10-04 08:00:00,1.0299,1.0299,1.0299,1.0299,0.00000000,1696420799999,0.00000000,0,0.00000000,0.00000000,0
2023-10-04 12:00:00,1.0299,1.0299,1.0299,1.0299,0.00000000,1696435199999,0.00000000,0,0.00000000,0.00000000,0
2023-10-04 16:00:00,1.0299,1.0299,1.0299,1.0299,0.00000000,1696449599999,0.00000000,0,0.00000000,0.00000000,0
2023-10-04 20:00:00,1.0299,1.0299,1.0299,1.0299,0.00000000,1696463999999,0.00000000,0,0.00000000,0.00000000,0
2023-10-05 00:00:00,1.0299,1.0299,1.0299,1.0299,0.00010000,1696478399999,0.00010299,1,0.00010000,0.00010299,0
2023-10-05 04:00:00,1.0299,1.0299,1.0299,1.0299,0.00000000,1696492799999,0.00000000,0,0.00000000,0.00000000,0
2023-10-05 08:00:00,1.0299,1.0299,1.0299,1.0299,0.00000000,1696507199999,0.00000000,0,0.00000000,0.00000000,0
2023-10-05 12:00:00,1.0299,1.0299,0.9915,0.9915,0.05671000,1696521599999,0.05787645,8,0.03883000,0.03999101,0
2023-10-05 16:00:00,0.9915,0.9915,0.9913,0.9913,0.02071000,1696535999999,0.02053012,3,0.00000000,0.00000000,0
2023-10-05 20:00:00,0.9913,0.9913,0.9913,0.9913,0.00000000,1696550399999,0.00000000,0,0.00000000,0.00000000,0
2023-10-06 00:00:00,0.9913,0.9913,0.9913,0.9913,0.00000000,1696564799999,0.00000000,0,0.00000000,0.00000000,0
2023-10-06 04:00:00,0.9913,0.9913,0.9913,0.9913,0.00000000,1696579199999,0.00000000,0,0.00000000,0.00000000,0
2023-10-06 08:00:00,0.9913,0.9913,0.9913,0.9913,0.00000000,1696593599999,0.00000000,0,0.00000000,0.00000000,0
2023-10-06 12:00:00,0.9913,0.9913,0.9913,0.9913,0.00000000,1696607999999,0.00000000,0,0.00000000,0.00000000,0
2023-10-06 16:00:00,0.9913,0.9913,0.9913,0.9913,0.00000000,1696622399999,0.00000000,0,0.00000000,0.00000000,0
2023-10-06 20:00:00,0.9913,0.9913,0.9913,0.9913,0.00000000,1696636799999,0.00000000,0,0.00000000,0.00000000,0
2023-10-07 00:00:00,0.9913,0.9913,0.9913,0.9913,0.00000000,1696651199999,0.00000000,0,0.00000000,0.00000000,0
2023-10-07 04:00:00,1.014,1.014,1.014,1.014,0.00020000,1696665599999,0.00020280,1,0.00020000,0.00020280,0
