ts,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base,taker_buy_quote,ignore
2023-11-06 00:00:00,0.006979,0.006985,0.006886,0.006965,2.27800000,1699243199999,0.01575953,9,0.60800000,0.00424324,0
2023-11-06 04:00:00,0.006965,0.00699,0.006961,0.00699,1.92100000,1699257599999,0.01340738,8,1.92100000,0.01340738,0
2023-11-06 08:00:00,0.006952,0.006989,0.006951,0.006951,2.17100000,1699271999999,0.01509176,5,0.03000000,0.00020967,0
2023-11-06 12:00:00,0.00699,0.007231,0.00699,0.007171,127.43500000,1699286399999,0.90293258,178,121.54000000,0.86131270,0
2023-11-06 16:00:00,0.007149,0.00721,0.006981,0.00721,27.07200000,1699300799999,0.19216487,65,9.12600000,0.06557811,0
2023-11-06 20:00:00,0.00721,0.007282,0.007184,0.007257,15.02600000,1699315199999,0.10891080,44,12.80100000,0.09283755,0
2023-11-07 00:00:00,0.007265,0.007265,0.007132,0.007189,3.84200000,1699329599999,0.02774436,10,3.73600000,0.02698552,0
2023-11-07 04:00:00,0.007189,0.007227,0.007177,0.007177,10.62800000,1699343999999,0.07640183,9,10.14000000,0.07289796,0
2023-11-07 08:00:00,0.007177,0.007177,0.007132,0.007132,1.30200000,1699358399999,0.00932865,10,0.79600000,0.00570438,0
2023-11-07 12:00:00,0.007151,0.007155,0.007048,0.007048,17.55800000,1699372799999,0.12436867,68,1.02100000,0.00723335,0
2023-11-07 16:00:00,0.007048,0.007066,0.006969,0.006969,19.76500000,1699387199999,0.13859753,69,0.72800000,0.00514274,0
2023-11-07 20:00:00,0.007,0.007066,0.00696,0.00696,13.56100000,1699401599999,0.09499595,48,6.75000000,0.04753352,0
2023-11-08 00:00:00,0.006999,0.007022,0.006951,0.006977,15.08800000,1699415999999,0.10542685,19,11.22600000,0.07856189,0
2023-11-08 04:00:00,0.00696,0.007184,0.006932,0.007,43.43700000,1699430399999,0.30465909,67,38.25300000,0.26862370,0
2023-11-08 08:00:00,0.006978,0.007035,0.006956,0.006978,0.76500000,1699444799999,0.00537361,7,0.70500000,0.00495541,0
2023-11-08 12:00:00,0.006989,0.007035,0.006956,0.006978,0.85900000,1699459199999,0.00600746,8,0.81400000,0.00569393,0
2023-11-08 16:00:00,0.006998,0.006999,0.006924,0.00695,6.60400000,1699473599999,0.04579117,21,1.12100000,0.00779672,0
2023-11-08 20:00:00,0.006921,0.006934,0.006852,0.006912,22.93900000,1699487999999,0.15814062,63,3.14100000,0.02173128,0
2023-11-09 00:00:00,0.006912,0.006927,0.006829,0.006829,13.95400000,1699502399999,0.09556733,24,0.90900000,0.00628166,0
2023-11-09 04:00:00,0.00689,0.00689,0.0068,0.006804,6.41700000,1699516799999,0.04373441,27,0.02000000,0.00013780,0
2023-11-09 08:00:00,0.0068,0.0068,0.006782,0.006782,3.87300000,1699531199999,0.02631041,16,0.00000000,0.00000000,0
2023-11-09 12:00:00,0.006842,0.006892,0.006627,0.006784,71.36000000,1699545599999,0.48282287,119,24.28200000,0.16603522,0
2023-11-09 16:00:00,0.006784,0.006792,0.006508,0.006723,43.66300000,1699559999999,0.28969345,95,3.68900000,0.02483020,0
2023-11-09 20:00:00,0.006723,0.006851,0.006609,0.006851,24.28800000,1699574399999,0.16439434,106,20.30000000,0.13752387,0
2023-11-10 00:00:00,0.006851,0.006988,0.006731,0.00696,38.14100000,1699588799999,0.26344497,162,31.01400000,0.21475402,0
2023-11-10 04:00:00,0.006982,0.006982,0.006904,0.006904,2.81300000,1699603199999,0.01952553,7,2.38900000,0.01657841,0
